 6.59880000e-01 1.94314286e-01
 6.54480000e-01 1.96514286e-01
 6.49080000e-01 1.93678571e-01
 6.43680000e-01 1.92107143e-01
 6.38280000e-01 1.92071429e-01
 6.32880000e-01 1.95500000e-01
 6.27480000e-01 1.92535714e-01
 6.22080000e-01 1.90385714e-01
 6.16680000e-01 1.91428571e-01
 6.11280000e-01 1.96428571e-01
 6.05880000e-01 1.94264286e-01
 6.00480000e-01 1.94335714e-01
 5.95080000e-01 1.93721429e-01
 5.89680000e-01 1.93785714e-01
 5.84280000e-01 1.96857143e-01
 5.78880000e-01 1.98285714e-01
 5.73480000e-01 1.92657143e-01
 5.68080000e-01 1.97207143e-01
 5.62680000e-01 2.01621429e-01
 5.57280000e-01 2.06357143e-01
 5.51880000e-01 2.01250000e-01
 5.46480000e-01 1.97228571e-01
 5.41080000e-01 1.96928571e-01
 5.35680000e-01 1.98264286e-01
 5.30280000e-01 2.02285714e-01
 5.24880000e-01 2.08728571e-01
 5.19480000e-01 2.03085714e-01
 5.14080000e-01 2.05542857e-01
 5.08680000e-01 2.09421429e-01
 5.03280000e-01 1.99857143e-01
 4.97880000e-01 2.00185714e-01
 4.92480000e-01 2.00392857e-01
 4.87080000e-01 1.98750000e-01
 4.81680000e-01 2.03300000e-01
 4.76280000e-01 2.08750000e-01
 4.70880000e-01 2.00821429e-01
 4.65480000e-01 2.07207143e-01
 4.60080000e-01 2.06278571e-01
 4.54680000e-01 2.06921429e-01
 4.49280000e-01 2.15728571e-01
 4.43880000e-01 2.13714286e-01
 4.38480000e-01 2.12335714e-01
 4.33080000e-01 2.16242857e-01
 4.27680000e-01 2.14328571e-01
 4.22280000e-01 2.10121429e-01
 4.16880000e-01 2.16164286e-01
 4.11480000e-01 2.16200000e-01
 4.06080000e-01 2.20721429e-01
 4.00680000e-01 2.24328571e-01
 3.95280000e-01 2.22628571e-01
 3.89880000e-01 2.25307143e-01
 3.84480000e-01 2.36228571e-01
 3.79080000e-01 2.16892857e-01
 3.73680000e-01 2.19307143e-01
 3.68280000e-01 2.32892857e-01
 3.62880000e-01 2.29921429e-01
 3.57480000e-01 2.32150000e-01
 3.52080000e-01 2.31192857e-01
 3.46680000e-01 2.73428571e-01
 3.41280000e-01 2.63342857e-01
 3.35880000e-01 2.72914286e-01
 3.30480000e-01 2.98007143e-01
 3.25080000e-01 2.89050000e-01
 3.19680000e-01 2.87678571e-01
 3.14280000e-01 3.00328571e-01
 3.08880000e-01 3.08578571e-01
 3.03480000e-01 3.11450000e-01
 2.98080000e-01 3.14742857e-01
 2.92680000e-01 3.21364286e-01
 2.87280000e-01 3.19692857e-01
 2.81880000e-01 3.08057143e-01
 2.76480000e-01 3.11621429e-01
 2.71080000e-01 3.24171429e-01
 2.65680000e-01 3.43285714e-01
 2.60280000e-01 3.32064286e-01
 2.54880000e-01 3.07228571e-01
 2.49480000e-01 3.18364286e-01
 2.44080000e-01 3.79157143e-01
 2.38680000e-01 3.93421429e-01
 2.33280000e-01 3.60271429e-01
 2.27880000e-01 4.03821429e-01
 2.22480000e-01 4.00921429e-01
 2.17080000e-01 3.85185714e-01
 2.11680000e-01 3.98871429e-01
 2.06280000e-01 4.30257143e-01
 2.00880000e-01 4.09107143e-01
 1.95480000e-01 4.50757143e-01
 1.90080000e-01 4.65185714e-01
 1.84680000e-01 4.85978571e-01
 1.79280000e-01 4.99721429e-01
 1.73880000e-01 4.97814286e-01
 1.68480000e-01 5.13842857e-01
 1.63080000e-01 5.54392857e-01
 1.57680000e-01 5.97207143e-01
 1.52280000e-01 6.18485714e-01
 1.46880000e-01 6.32942857e-01
 1.41480000e-01 6.58178571e-01
 1.36080000e-01 6.95650000e-01
 1.30680000e-01 7.30450000e-01
 1.25280000e-01 7.65778571e-01
 1.19880000e-01 7.85314286e-01
 1.14480000e-01 8.31928571e-01
 1.09080000e-01 8.96971429e-01
 1.03680000e-01 9.59328571e-01
 9.82800000e-02 9.87100000e-01
 9.28800000e-02 1.03315000e+00
 8.74800000e-02 1.16662857e+00
 8.20800000e-02 1.23030000e+00
 7.66800000e-02 1.32622857e+00
 7.12800000e-02 1.47110000e+00
 6.58800000e-02 1.49083571e+00
